"dok_data";"klientas";"suma";"turinys";"lesos_kodas";"lesos_pavadinimas";"pro_kodas";"pro_pavadinimas";"vf_kodas";"vf_pavadinimas";"eko_kodas";"eko_pavadinimas"
"2017-02-08";"Ðiauliø „Saulëtekio“ gimnazija";"-1400,00000000";"32";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.02.01.";"Mokyklos, priskiriamos vidurinës mokyklos tipui";"1.4.2.1.4.1.";"Pajamos uþ atsitiktines paslaugas"
"2017-02-27";"Ðiauliø „Saulëtekio“ gimnazija";"-1950,00000000";"32";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.02.01.";"Mokyklos, priskiriamos vidurinës mokyklos tipui";"1.4.2.1.4.1.";"Pajamos uþ atsitiktines paslaugas"
"2017-03-09";"Ðiauliø „Saulëtekio“ gimnazija";"-1700,00000000";"32";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.02.01.";"Mokyklos, priskiriamos vidurinës mokyklos tipui";"1.4.2.1.4.1.";"Pajamos uþ atsitiktines paslaugas"
"2017-03-22";"Ðiauliø „Saulëtekio“ gimnazija";"-1800,00000000";"32";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.02.01.";"Mokyklos, priskiriamos vidurinës mokyklos tipui";"1.4.2.1.4.1.";"Pajamos uþ atsitiktines paslaugas"
"2017-03-31";"Ðiauliø „Saulëtekio“ gimnazija";"-1100,00000000";"32";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.02.01.";"Mokyklos, priskiriamos vidurinës mokyklos tipui";"1.4.2.1.4.1.";"Pajamos uþ atsitiktines paslaugas"
"2017-01-23";"Ðiauliø Dainø progimnazija";"-6700,00000000";"32";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.01.01.";"Mokyklos, priskiriamos pagrindinës mokyklos tipui";"1.4.2.1.4.1.";"Pajamos uþ atsitiktines paslaugas"
"2017-02-01";"Ðiauliø Dainø progimnazija";"-2100,00000000";"32";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.01.01.";"Mokyklos, priskiriamos pagrindinës mokyklos tipui";"1.4.2.1.4.1.";"Pajamos uþ atsitiktines paslaugas"
"2017-02-03";"Ðiauliø Dainø progimnazija";"-180,00000000";"32";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.01.01.";"Mokyklos, priskiriamos pagrindinës mokyklos tipui";"1.4.2.1.4.1.";"Pajamos uþ atsitiktines paslaugas"
"2017-02-03";"Ðiauliø Dainø progimnazija";"-1300,00000000";"32";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.01.01.";"Mokyklos, priskiriamos pagrindinës mokyklos tipui";"1.4.2.1.4.1.";"Pajamos uþ atsitiktines paslaugas"
"2017-02-17";"Ðiauliø Dainø progimnazija";"-1964,00000000";"32";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.01.01.";"Mokyklos, priskiriamos pagrindinës mokyklos tipui";"1.4.2.1.4.1.";"Pajamos uþ atsitiktines paslaugas"
"2017-02-17";"Ðiauliø Dainø progimnazija";"-336,00000000";"32";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.01.01.";"Mokyklos, priskiriamos pagrindinës mokyklos tipui";"1.4.2.1.4.1.";"Pajamos uþ atsitiktines paslaugas"
"2017-03-03";"Ðiauliø Dainø progimnazija";"-3884,00000000";"32";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.01.01.";"Mokyklos, priskiriamos pagrindinës mokyklos tipui";"1.4.2.1.4.1.";"Pajamos uþ atsitiktines paslaugas"
"2017-03-03";"Ðiauliø Dainø progimnazija";"-316,00000000";"32";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.01.01.";"Mokyklos, priskiriamos pagrindinës mokyklos tipui";"1.4.2.1.4.1.";"Pajamos uþ atsitiktines paslaugas"
"2017-03-23";"Ðiauliø Dainø progimnazija";"-2300,00000000";"32";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.01.01.";"Mokyklos, priskiriamos pagrindinës mokyklos tipui";"1.4.2.1.4.1.";"Pajamos uþ atsitiktines paslaugas"
"2017-01-10";"Ðiauliø Gytariø progimnazija";"-1400,00000000";"32";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.01.01.";"Mokyklos, priskiriamos pagrindinës mokyklos tipui";"1.4.2.1.4.1.";"Pajamos uþ atsitiktines paslaugas"
"2017-01-13";"Ðiauliø Gytariø progimnazija";"-700,00000000";"32";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.01.01.";"Mokyklos, priskiriamos pagrindinës mokyklos tipui";"1.4.2.1.4.1.";"Pajamos uþ atsitiktines paslaugas"
"2017-01-20";"Ðiauliø Gytariø progimnazija";"-700,00000000";"32";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.01.01.";"Mokyklos, priskiriamos pagrindinës mokyklos tipui";"1.4.2.1.4.1.";"Pajamos uþ atsitiktines paslaugas"
"2017-01-30";"Ðiauliø Gytariø progimnazija";"-500,00000000";"32";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.01.01.";"Mokyklos, priskiriamos pagrindinës mokyklos tipui";"1.4.2.1.4.1.";"Pajamos uþ atsitiktines paslaugas"
"2017-02-06";"Ðiauliø Gytariø progimnazija";"-1800,00000000";"32";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.01.01.";"Mokyklos, priskiriamos pagrindinës mokyklos tipui";"1.4.2.1.4.1.";"Pajamos uþ atsitiktines paslaugas"
"2017-02-13";"Ðiauliø Gytariø progimnazija";"-600,00000000";"32";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.01.01.";"Mokyklos, priskiriamos pagrindinës mokyklos tipui";"1.4.2.1.4.1.";"Pajamos uþ atsitiktines paslaugas"
"2017-02-17";"Ðiauliø Gytariø progimnazija";"-200,00000000";"32";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.01.01.";"Mokyklos, priskiriamos pagrindinës mokyklos tipui";"1.4.2.1.4.1.";"Pajamos uþ atsitiktines paslaugas"
"2017-02-27";"Ðiauliø Gytariø progimnazija";"-500,00000000";"32";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.01.01.";"Mokyklos, priskiriamos pagrindinës mokyklos tipui";"1.4.2.1.4.1.";"Pajamos uþ atsitiktines paslaugas"
"2017-03-02";"Ðiauliø Gytariø progimnazija";"-1800,00000000";"32";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.01.01.";"Mokyklos, priskiriamos pagrindinës mokyklos tipui";"1.4.2.1.4.1.";"Pajamos uþ atsitiktines paslaugas"
"2017-03-10";"Ðiauliø Gytariø progimnazija";"-900,00000000";"32";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.01.01.";"Mokyklos, priskiriamos pagrindinës mokyklos tipui";"1.4.2.1.4.1.";"Pajamos uþ atsitiktines paslaugas"
"2017-03-17";"Ðiauliø Gytariø progimnazija";"-800,00000000";"32";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.01.01.";"Mokyklos, priskiriamos pagrindinës mokyklos tipui";"1.4.2.1.4.1.";"Pajamos uþ atsitiktines paslaugas"
"2017-03-24";"Ðiauliø Gytariø progimnazija";"-800,00000000";"32";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.01.01.";"Mokyklos, priskiriamos pagrindinës mokyklos tipui";"1.4.2.1.4.1.";"Pajamos uþ atsitiktines paslaugas"
"2017-03-30";"Ðiauliø Gytariø progimnazija";"-500,00000000";"32";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.01.01.";"Mokyklos, priskiriamos pagrindinës mokyklos tipui";"1.4.2.1.4.1.";"Pajamos uþ atsitiktines paslaugas"
"2017-01-13";"Ðiauliø Lieporiø gimnazija";"-300,00000000";"32";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.02.01.";"Mokyklos, priskiriamos vidurinës mokyklos tipui";"1.4.2.1.4.1.";"Pajamos uþ atsitiktines paslaugas"
"2017-01-20";"Ðiauliø Lieporiø gimnazija";"-500,00000000";"32";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.02.01.";"Mokyklos, priskiriamos vidurinës mokyklos tipui";"1.4.2.1.4.1.";"Pajamos uþ atsitiktines paslaugas"
"2017-01-24";"Ðiauliø Lieporiø gimnazija";"-560,00000000";"32";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.02.01.";"Mokyklos, priskiriamos vidurinës mokyklos tipui";"1.4.2.1.4.1.";"Pajamos uþ atsitiktines paslaugas"
"2017-01-27";"Ðiauliø Lieporiø gimnazija";"-1300,00000000";"32";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.02.01.";"Mokyklos, priskiriamos vidurinës mokyklos tipui";"1.4.2.1.4.1.";"Pajamos uþ atsitiktines paslaugas"
"2017-02-08";"Ðiauliø Lieporiø gimnazija";"-900,00000000";"32";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.02.01.";"Mokyklos, priskiriamos vidurinës mokyklos tipui";"1.4.2.1.4.1.";"Pajamos uþ atsitiktines paslaugas"
"2017-02-10";"Ðiauliø Lieporiø gimnazija";"-400,00000000";"32";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.02.01.";"Mokyklos, priskiriamos vidurinës mokyklos tipui";"1.4.2.1.4.1.";"Pajamos uþ atsitiktines paslaugas"
"2017-02-20";"Ðiauliø Lieporiø gimnazija";"-300,00000000";"32";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.02.01.";"Mokyklos, priskiriamos vidurinës mokyklos tipui";"1.4.2.1.4.1.";"Pajamos uþ atsitiktines paslaugas"
"2017-02-22";"Ðiauliø Lieporiø gimnazija";"-300,00000000";"32";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.02.01.";"Mokyklos, priskiriamos vidurinës mokyklos tipui";"1.4.2.1.4.1.";"Pajamos uþ atsitiktines paslaugas"
"2017-02-24";"Ðiauliø Lieporiø gimnazija";"-300,00000000";"32";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.02.01.";"Mokyklos, priskiriamos vidurinës mokyklos tipui";"1.4.2.1.4.1.";"Pajamos uþ atsitiktines paslaugas"
"2017-02-28";"Ðiauliø Lieporiø gimnazija";"-600,00000000";"32";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.02.01.";"Mokyklos, priskiriamos vidurinës mokyklos tipui";"1.4.2.1.4.1.";"Pajamos uþ atsitiktines paslaugas"
"2017-03-02";"Ðiauliø Lieporiø gimnazija";"-300,00000000";"32";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.02.01.";"Mokyklos, priskiriamos vidurinës mokyklos tipui";"1.4.2.1.4.1.";"Pajamos uþ atsitiktines paslaugas"
"2017-03-08";"Ðiauliø Lieporiø gimnazija";"-300,00000000";"32";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.02.01.";"Mokyklos, priskiriamos vidurinës mokyklos tipui";"1.4.2.1.4.1.";"Pajamos uþ atsitiktines paslaugas"
"2017-03-13";"Ðiauliø Lieporiø gimnazija";"-300,00000000";"32";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.02.01.";"Mokyklos, priskiriamos vidurinës mokyklos tipui";"1.4.2.1.4.1.";"Pajamos uþ atsitiktines paslaugas"
"2017-03-15";"Ðiauliø Lieporiø gimnazija";"-300,00000000";"32";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.02.01.";"Mokyklos, priskiriamos vidurinës mokyklos tipui";"1.4.2.1.4.1.";"Pajamos uþ atsitiktines paslaugas"
"2017-03-17";"Ðiauliø Lieporiø gimnazija";"-300,00000000";"32";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.02.01.";"Mokyklos, priskiriamos vidurinës mokyklos tipui";"1.4.2.1.4.1.";"Pajamos uþ atsitiktines paslaugas"
"2017-03-27";"Ðiauliø Lieporiø gimnazija";"-300,00000000";"32";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.02.01.";"Mokyklos, priskiriamos vidurinës mokyklos tipui";"1.4.2.1.4.1.";"Pajamos uþ atsitiktines paslaugas"
"2017-03-29";"Ðiauliø Lieporiø gimnazija";"-300,00000000";"32";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.02.01.";"Mokyklos, priskiriamos vidurinës mokyklos tipui";"1.4.2.1.4.1.";"Pajamos uþ atsitiktines paslaugas"
"2017-03-29";"Ðiauliø Lieporiø gimnazija";"-300,00000000";"32";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.02.01.";"Mokyklos, priskiriamos vidurinës mokyklos tipui";"1.4.2.1.4.1.";"Pajamos uþ atsitiktines paslaugas"
"2017-03-30";"Ðiauliø Lieporiø gimnazija";"-1100,00000000";"32";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.02.01.";"Mokyklos, priskiriamos vidurinës mokyklos tipui";"1.4.2.1.4.1.";"Pajamos uþ atsitiktines paslaugas"
"2017-02-02";"Ðiauliø Vinco Kudirkos progimnazija";"200,00000000";"Pagal paraiðkà Nr. 10SP, data 2017-02-01, suma 32 - 200.00";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.01.01.";"Mokyklos, priskiriamos pagrindinës mokyklos tipui";"2.2.1.1.1.10.";"Kitos prekës"
"2017-03-10";"Ðiauliø Vinco Kudirkos progimnazija";"100,00000000";"Pagal paraiðkà Nr. 15SP, data 2017-03-09, suma 32 - 100.00";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.01.01.";"Mokyklos, priskiriamos pagrindinës mokyklos tipui";"2.2.1.1.1.10.";"Kitos prekës"
"2017-01-02";"Ðiauliø Romuvos gimnazija";"-754,61000000";"32";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.02.01.";"Mokyklos, priskiriamos vidurinës mokyklos tipui";"1.4.2.1.4.1.";"Pajamos uþ atsitiktines paslaugas"
"2017-01-17";"Ðiauliø Romuvos gimnazija";"-1180,28000000";"32";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.02.01.";"Mokyklos, priskiriamos vidurinës mokyklos tipui";"1.4.2.1.4.1.";"Pajamos uþ atsitiktines paslaugas"
"2017-01-23";"Ðiauliø Romuvos gimnazija";"-917,57000000";"32";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.02.01.";"Mokyklos, priskiriamos vidurinës mokyklos tipui";"1.4.2.1.4.1.";"Pajamos uþ atsitiktines paslaugas"
"2017-02-06";"Ðiauliø Romuvos gimnazija";"-880,37000000";"32";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.02.01.";"Mokyklos, priskiriamos vidurinës mokyklos tipui";"1.4.2.1.4.1.";"Pajamos uþ atsitiktines paslaugas"
"2017-02-13";"Ðiauliø Romuvos gimnazija";"-1045,30000000";"32";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.02.01.";"Mokyklos, priskiriamos vidurinës mokyklos tipui";"1.4.2.1.4.1.";"Pajamos uþ atsitiktines paslaugas"
"2017-02-20";"Ðiauliø Romuvos gimnazija";"-857,96000000";"32";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.02.01.";"Mokyklos, priskiriamos vidurinës mokyklos tipui";"1.4.2.1.4.1.";"Pajamos uþ atsitiktines paslaugas"
"2017-02-22";"Ðiauliø Romuvos gimnazija";"-117,20000000";"32";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.02.01.";"Mokyklos, priskiriamos vidurinës mokyklos tipui";"1.4.2.1.4.1.";"Pajamos uþ atsitiktines paslaugas"
"2017-02-27";"Ðiauliø Romuvos gimnazija";"-744,88000000";"32";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.02.01.";"Mokyklos, priskiriamos vidurinës mokyklos tipui";"1.4.2.1.4.1.";"Pajamos uþ atsitiktines paslaugas"
"2017-03-02";"Ðiauliø Romuvos gimnazija";"-166,17000000";"32";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.02.01.";"Mokyklos, priskiriamos vidurinës mokyklos tipui";"1.4.2.1.4.1.";"Pajamos uþ atsitiktines paslaugas"
"2017-03-06";"Ðiauliø Romuvos gimnazija";"-967,41000000";"32";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.02.01.";"Mokyklos, priskiriamos vidurinës mokyklos tipui";"1.4.2.1.4.1.";"Pajamos uþ atsitiktines paslaugas"
"2017-03-20";"Ðiauliø Romuvos gimnazija";"-1247,96000000";"32";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.02.01.";"Mokyklos, priskiriamos vidurinës mokyklos tipui";"1.4.2.1.4.1.";"Pajamos uþ atsitiktines paslaugas"
"2017-03-27";"Ðiauliø Romuvos gimnazija";"-1203,07000000";"32";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.02.01.";"Mokyklos, priskiriamos vidurinës mokyklos tipui";"1.4.2.1.4.1.";"Pajamos uþ atsitiktines paslaugas"
"2017-01-02";"Ðiauliø Romuvos progimnazija";"-1962,67000000";"32";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.01.01.";"Mokyklos, priskiriamos pagrindinës mokyklos tipui";"1.4.2.1.4.1.";"Pajamos uþ atsitiktines paslaugas"
"2017-01-19";"Ðiauliø Romuvos progimnazija";"-5770,00000000";"32";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.01.01.";"Mokyklos, priskiriamos pagrindinës mokyklos tipui";"1.4.2.1.4.1.";"Pajamos uþ atsitiktines paslaugas"
"2017-01-24";"Ðiauliø Romuvos progimnazija";"-1630,00000000";"32";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.01.01.";"Mokyklos, priskiriamos pagrindinës mokyklos tipui";"1.4.2.1.4.1.";"Pajamos uþ atsitiktines paslaugas"
"2017-02-01";"Ðiauliø Romuvos progimnazija";"-1630,00000000";"32";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.01.01.";"Mokyklos, priskiriamos pagrindinës mokyklos tipui";"1.4.2.1.4.1.";"Pajamos uþ atsitiktines paslaugas"
"2017-02-07";"Ðiauliø Romuvos progimnazija";"-4280,00000000";"32";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.01.01.";"Mokyklos, priskiriamos pagrindinës mokyklos tipui";"1.4.2.1.4.1.";"Pajamos uþ atsitiktines paslaugas"
"2017-02-14";"Ðiauliø Romuvos progimnazija";"-1670,00000000";"32";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.01.01.";"Mokyklos, priskiriamos pagrindinës mokyklos tipui";"1.4.2.1.4.1.";"Pajamos uþ atsitiktines paslaugas"
"2017-02-22";"Ðiauliø Romuvos progimnazija";"-910,00000000";"32";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.01.01.";"Mokyklos, priskiriamos pagrindinës mokyklos tipui";"1.4.2.1.4.1.";"Pajamos uþ atsitiktines paslaugas"
"2017-03-01";"Ðiauliø Romuvos progimnazija";"-3470,00000000";"32";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.01.01.";"Mokyklos, priskiriamos pagrindinës mokyklos tipui";"1.4.2.1.4.1.";"Pajamos uþ atsitiktines paslaugas"
"2017-03-07";"Ðiauliø Romuvos progimnazija";"-6480,00000000";"32";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.01.01.";"Mokyklos, priskiriamos pagrindinës mokyklos tipui";"1.4.2.1.4.1.";"Pajamos uþ atsitiktines paslaugas"
"2017-03-14";"Ðiauliø Romuvos progimnazija";"-2530,00000000";"32";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.01.01.";"Mokyklos, priskiriamos pagrindinës mokyklos tipui";"1.4.2.1.4.1.";"Pajamos uþ atsitiktines paslaugas"
"2017-03-21";"Ðiauliø Romuvos progimnazija";"-1753,00000000";"32";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.01.01.";"Mokyklos, priskiriamos pagrindinës mokyklos tipui";"1.4.2.1.4.1.";"Pajamos uþ atsitiktines paslaugas"
"2017-03-28";"Ðiauliø Romuvos progimnazija";"-1980,00000000";"32";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.01.01.";"Mokyklos, priskiriamos pagrindinës mokyklos tipui";"1.4.2.1.4.1.";"Pajamos uþ atsitiktines paslaugas"
"2017-01-30";"Ðiauliø Romuvos gimnazija";"-901,30000000";"32";"32";"Atsitiktinës paslaugos";"08.02.01.01";"Ugdymo proceso (MK 94 %) ir aplinkos uþtikrinimas bendrojo ugdymo mokyklose";"09.02.02.01.";"Mokyklos, priskiriamos vidurinës mokyklos tipui";"1.4.2.1.4.1.";"Pajamos uþ atsitiktines paslaugas"
